"StationId","Name","Domain","Stipend","Location","Branches","Project Description","Reqd Skill Sets","Reqd Electives",
"4237","SmartHelio Sarl.(NOIDA)","IT","20000","NOIDA","A3, A7, AA,","PROJECT-1: Solar rooftops and renewable-powered distributed generation systems are expected to contribute more than any other electricity arrangement which will work in tandem with the extended grid and microgrid network. Before the electricity arrangement can expand by the degree required to deliver universal electricity access in a reliable and clean manner, there are several issues that need to be resolved. Foremost, the focus is on the areas of innovative, fast, precise and affordable monitoring and control of the system. This can give a huge boost to the viability of solar/renewable technology, & have strong positive effects on the drivers of their profitability – revenues, tariffs and costs. Strong monitoring capabilities also give confidence to investors and donors, along with enhancing the customer experience by improving the availability, reliability, and quality of supply and increasing convenience and information about usage. There are several issues like weather, shadowing, panel degradation, poor design, and usage of inferior material, which cause losses up to 50% of the production over the years. We are developing a low-cost, easy-to-install, high-tech monitoring solution that keeps users, owners, & service providers constantly up to date on the solar system’s performance, and ensures rapid maintenance & a continuous return on the investment. SmartHelio will monitor the solar panels, batteries & loads, run machine learning models for predictive analysis and generate intelligent business insights. It will also act as a smart meter & report solar energy usage to the service provider, which will help them in invoicing and revenue collection from the end-users in case of 3rd party-owned systems. Skills: For the hardware development 1. Thorough understanding and hands-on experience in developing IoT devices 2. In-depth knowledge of communication technology including GSM device management and programming 3. Hands-on experience of developing embedded devices using open source hardware and software tools 4. Comfortable with Embedded device programming and testing using ARDUINO and AVRDUDE 5. Experience with the complete electronics development process including electronics component sourcing, PCB design, PCB manufacturing, hardware assembly and testing For the Machine Learning and Cloud Platform Development 1. Experience with software development with one or more general programming languages (Java, C/C++, C#, Python, HTML, JavaScript, or Go) 2. Experience with architecting, developing, and maintaining cloud platforms with excellent working knowledge of platform as a service (PAAS) and software as a service (SAAS) on AZURE and AWS clouds 3. Experience with Server Backend Distributed and Parallel Systems, Full Stack Development (preferably backend), Scalable Enterprise Platforms and Applications, Data Base Management, and Machine Learning 4. Advanced working knowledge of application servers (Oracle WebLogic, IBM Websphere etc.), web servers (IIS, Apache) & databases (Oracle, SQL Server, MySQL etc.) 5. Excellent presentation and report writing skills 6. Passionate for utilizing engineering solutions against climate change in an affordable manner Learning: 1. Hands on experience on the Technical Product Development 2. A good understanding of the IoT & AI Products 3. Learn about the sustainability ecosystem and its global dynamics 4. Solar Rooftop ecosystem in contemporary Indian & European Market 5. Market and business strategies for the IoT products 6. An opportunity to work with the researchers from Switzerland (EPFL University) and participate in the global research conclaves 7. An opportunity to join our research team, on a full-time basis, in Switzerland
","PROJECT-1: -
","PROJECT-1: -
",
"4997","Sopan(Ahmedabad)","","12000","Ahmedabad","Any","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"5061","Southern Health Foods (p) Ltd - onsite(Chennai)","","20000","Chennai","A4,","PROJECT-1: BE Mechanical : A4 – to work out of our factory in Ponneri (near Minjur) – outskirts of Chennai. Project will involve working across production (shop floor), Stores, etc. and will work on improving efficiency and cost management (LPF) and might also be part of SAP B1 implementation. He will directly be working with the Head of factory (GM)
PROJECT-2: BE (Hons) Computer Science – A7 – project will involve data structuring, slicing, new DBMS implementation, Data Analytics, Custom BI reports etc.– He will work with our GM IT and will be based out of Chennai head office. Project brief : 1. Data Structures and modelling 2. SAP implementation 3. Dashboard development using Power-BI as primary tool for front end and SQL database as back end. The intern has to device a data model based on the available data with us. The data is available in Tally and in Spreadsheets. Then, he has to develop a SQL database. Write scripts to transform the data onto the SQL tables. Further the intern has to work with SAP consultant and implementation team to capture the data table relationship in SAP B1. The person has to ensure the SAP is implemented as per the agreement signed off between stake holders [ end users / Functional heads and SAP consultant]. He has to write Power BI codes to generate dashboards out of the database he/she has created . Further the Dashboards are dynamic in nature. The variables involved are - end user role, What if parameters, Historical comparative analysis and Projection based dashboards to name a few.
PROJECT-3: Will work on innovation and new product launches of the company and will report into the Head of Marketing – This will also be based out of Chennai head office. (Alternative project - there is also an EA to the CEO which will cover all functions of the organization working with me)
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
",
"4896","Spenny Pte. Ltd.(Bangalore)","Finance and Mgmt","15000","Bangalore","Any","PROJECT-1: You’ll be working directly with the CTO on Frontend / Backend development of the core product Project domain Software development Skills: Preferred: Node.JS, Express.JS, PostgreSQL, ReactJS, React Native, Redux, HTML, CSS, Git, GraphQL Excited to work in high growth startups, energetic, fast-learner Interest in Finance is a bonus Expected learning (in bullet points) - Developing a consumer facing fintech product - Developing an entrepreneurial mindset with a hands-on, get-stuff-done attitude - Honing real life technical skills required to be a great engineer
PROJECT-2: You’ll be working directly with the CTO on UI/UX designing & graphic designing of the core product Project domain Product designing Skills: Preferred: Photoshop, Figma, Sketch, AdobeXD Excited to work in high growth startups, energetic, fast-learner Expected learning (in bullet points) - Designing a consumer facing fintech product - Developing an entrepreneurial mindset with a hands-on, get-stuff-done attitude - Honing real life technical skills required to be a great designer
PROJECT-3: You’ll be working directly with the CEO on Finance & strategic development of the core product Project domain Finance & strategy Skills: Preferred: MS Excel, MS Powerpoint, Bloomberg, FactSet Excited to work in high growth startups, energetic, fast-learner None Interest in Investments & Wealth-tech startups is a bonus - Strategizing a consumer facing fintech product - Developing an entrepreneurial mindset with a hands-on, get-stuff-done attitude - Honing real life financial skills required to be a great analyst
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
",
"5031","Stowe Research India Pvt Ltd(Faridabad)","","20000","Faridabad","A1, A2, A3, A4, A7, A8, AA, AB, B4,","PROJECT-1: A pluggable chatbot that can use an FAQ database to answer questions on a web page, as best it can. Project domain : Web Development, NLP Skills: HTML, CSS, JS, Java, SQL Good comprehension and writing ability
PROJECT-2: Use blockchain technology to create and store usual software logs as immutable ones. Project domain : Blockchain Skills: Java, SQL, Good comprehension and writing ability
","PROJECT-1: -
PROJECT-2: -
","PROJECT-1: -
PROJECT-2: -
",
"616","Structural Engineering Research Centre(Chennai)","Infrastructure","","Chennai","A2,","PROJECT-1: Projects related to Structural Engineering
","PROJECT-1: -
","PROJECT-1: -
",
"3332","Sun Mobility(Bangalore)","IT","20000","Bangalore","A3, A8, AA,","PROJECT-1: Core Responsibilities (i) material Planning for Wheeler Battery, Wheeler Dock, MQiS (ii) Follow up and monitor on customer despatches on daily basis (iii) To create, generate and be responsible for MIS to track ECN and its on time implementation by coordinating with buyers Project Domain: To Assist Product Leader / Buyers Skills: to be expert in excel, PPT, MS word outlook (MS Office tools) Assertive in communication, manages and resolves conflict in an effective manner, Ability to read and understand engineering drawing, should be familiar with machanical & electrical aspects
PROJECT-2: Core Responsibilities (i) maintain and update inventory records (ii) Perform perpetual inventory counts by coordinating with other departments (iii) Generate daily MIS (includes material receipt, items under IQC & rejection) (iv) To understand current store procedure, implement efficient and accurate inventory management procedures. Project domain: Inventory management - SCM Skills: To be expert in Excel, ppt and MS word (MS Office tools) Assertive in communication, manages and resolves conflict in an effective manner, To be familiar with material management & inventory control
","PROJECT-1: -
PROJECT-2: -
","PROJECT-1: -
PROJECT-2: -
",
"5006","Suri Engineers Private Ltd(Hyderabad)","","10000","Hyderabad","Any","PROJECT-1: We are a manufacturing company that manufactures rice milling equipment. Each machine is a combination of a lot of moving parts &amp; components. We are looking for smart students to analyse our existing supply chain for these parts and improve the current list of suppliers and do a best practices analysis. Great opportunity to report directly to the Director of the organization who is also a BITSian. (Class of 2012) Project Domain: Business Analysis/ Process Analysis Skill set required to execute the project (Technical): Good communication and social skills , Excel, PPT, etc Other soft skill competencies required: People skills are priority
","PROJECT-1: -
","PROJECT-1: -
",
"4873","Symphony Concerto India Pvt. Ltd.(Bangalore)","IT","40000","Bangalore","A7,","PROJECT-1: The intern will work with team on software engineering tasks to build tools and pipelines for natural language processing with ml/dl an deploy DL models in production, and help build and validate models for information extraction from clinical notes. Intern will be mentored by world class team of data scientists and engineers while also having access to top clinical scientists. Project domain Machine learning engineering, healthcare, oncology, NLP, DL Skills: Strong computer science basics , intro course in ML, strong in python strong communication skills, clear thinker, can-do attitude courses with python programming, intro to data science/ml Machine learning pipelines at scale, NLP, cloud software
","PROJECT-1: -
","PROJECT-1: -
",
"3950","Synchrony(Hyderabad)","IT","35000","Hyderabad","A3, A7, A8, AA,","PROJECT-1: To establish internship/Fixed Term Employment programs by connecting with prospective colleges and universities. Partnering with them to drive innovation for SYF FINTECH and also impart corporate learnings and work experience for the students. Project Domain: Finance / Technology Programming Excellent Communication Skills Programming related courses - Dynamic work environment & amazing work culture - Opportunity to learn from the experts on various IT platforms - Professional development opportunities & personal growth. - Opportunity to work directly with the business catering to the high-end reporting and analytical needs. - Exposure to work with cross-functional teams and leverage state of the art tools
","PROJECT-1: -
","PROJECT-1: -
",
"2942","Synopsys India Pvt. Ltd.(Hyderabad)","Electronics","30000","Hyderabad","A3, A7, A8, AA,","PROJECT-1: Programmable Cell library development, Automation. Project Domain: ASIC / RTL DESIGN Skill Set: C, C++, Scripting languages such as Perl, Tcl/TK, Python. Unix knowledge and Shell programming. Other soft skill competencies required: Good communication skills, passion to work on challenging tasks and ability to stretch beyond the given task Any specific courses that students should have taken: C, C++, Scripting languages such as Perl, Tcl/TK, Python. Unix knowledge and Shell programming. Capability and interest to do Scripting and programming is a must for students
","PROJECT-1: -
","PROJECT-1: -
",
"4822","Takshila Learning Pvt. Ltd.(Delhi)","IT","20000","Delhi","A7,","PROJECT-1: Live is a video conferencing service that Takshila Learning is launching later in the year to facilitate student teacher interaction for an enhanced learning experience. The service will come bundled with additional tools that enable more interactive teaching. Project domain: Software development Skill set required to execute the project (technical): Web Development, mobile app development, data structures and algorithms, computer networks. *it is okay if the student does not possess all the required skills Other soft skills competencies required: The student needs to be an effective communicator. He/she should be capable of clearly documenting his/her work. Any specific courses that student should have taken: Data Structures and algorithms, any course in software engineering Any other requirements: Previous internship experience is a plus Expected learnings (in bullet points): 1. The student will get exposure to all aspects of the software development lifecycle - requirement engineering, software development, quality assurance, devops 2. The student will get to directly interact with the CXOs of the company. This will expose the student to aspects of business development outside software engineering 3. The student will have a very strong understanding of how video streaming/video conferencing works actually works by the end of the internship. 4. The student will learn how to build and deploy an application in production and all the challenges that come along with it
PROJECT-2: Takshila Learning is planning to launch a mobile application to serve as an additional medium of course delivery (along with the web application). The project will involve building an entire mobile application with a Learning Management System, e-commerce portal and a video conferencing service Project domain: Software development Skill set required to execute the project (technical): Web Development, mobile app development, data structures and algorithms, object oriented programming. *it is okay if the student does not possess all the required skills Other soft skills competencies required: The student needs to be an effective communicator. He/she should be capable of clearly documenting his/her work. Any specific courses that student should have taken: Data Structures and algorithms, any course in software engineering Any other requirements: Previous internship experience is a plus Expected learnings (in bullet points): 1. The student will get exposure to all aspects of the software development lifecycle - requirement engineering, software development, quality assurance 2. The student will get to directly interact with the CXOs of the company. This will expose the student to aspects of business development outside software engineering 3. The student will become extremely good at building mobile applications 4. The student will learn how to release an application and gather customer feedback based on that.
","PROJECT-1: -
PROJECT-2: -
","PROJECT-1: -
PROJECT-2: -
",
"4823","Takshila Learning Pvt. Ltd. (Non tech)(Delhi)","Finance and Mgmt","12000","Delhi","Any","PROJECT-1: The objective of the project will be to scale the existing marketing activities of the company. The student will be required to come up with strategies around content marketing that will increase the reach of the company. Project domain: Marketing Skill set required to execute the project (technical): 1. The student must be interested in content marketing and should have demonstrated the interest in some form previously. 2. The student is also expected to be comfortable with basic productivity tools (google drive, slack, etc.). 3. Skills in graphic designing/video editing (photoshop/after effects) will be a great value add. 4. An inclination towards software development (python scripting, web parsing, etc.) would be a plus Other soft skills competencies required: The student should be an excellent communicator and should be able to demonstrate a high degree of proficiency in English language (both verbal and written). Any other requirements: The student should have been involved in marketing activities in some capacity prior to the internship - college fests/hobby projects/competitions/previous internship. Expected learnings (in bullet points): 1. Will get excellent exposure to Marketing Strategies 2. Will build expertise of Content Marketing and Social media marketing 3. Will also get exposed to Product marketing on Digital Media
PROJECT-2: Getting involved with the day to day sales activities and working towards optimising the overall sales process. Project domain: Sales Skill set required to execute the project (technical): Basic familiarity with IT tools (Slack, Google Drive, etc.) Other soft skills competencies required: The student should be an excellent communicator and should be able to demonstrate a high degree of proficiency in English language. Expected learnings (in bullet points): 1. Will get exposed to Sales processes of the company 2. Will understand the communication dynamics with customers 3. Will get exposed to process of deal closure and be required to 4. conclude deals. 5. Will get exposed to customer relationship management.
PROJECT-3: The student will be involved in rethinking the overall UX strategy of the company. This will involve understanding the fundamental philosophy that drives the organisation and ensuring that the philosophy comes out clearly and consistently in all the products of the company. Project domain: Product Design/UX Skill set required to execute the project (technical): 1. Basic understanding of UI/UX design 2. Some experience with web design and mobile app design 3. Ability to conduct user research 4. Strong command of various design tools - Photoshop, Illustrator, InDesign 5. Basic understanding of HTML, CSS, JS Other soft skills competencies required: The ability to work within a team Any specific courses that student should have taken: Any courses in product design, UI/UX Any other requirements: It will be a plus if the student has a design portfolio and is interested in making a career in design. Expected learnings (in bullet points): 1. The student will get exposure to all aspects of the product life cycle - market research, product planning and scoping, wireframing, building design mockups, creating UI elements, building and releasing the product. 2. The student will get to directly interact with the CXOs of the company. This will expose the student to aspects of business development outside software engineering 3. The student will have a very good understanding of the education technology industry. 4. The student will learn how to conduct customer interviews and collect feedback.
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
",
"3954","Tata Digital Health(Bangalore)","IT","45000","Bangalore","A1, A2, A3, A4, A5, A7, A8, AA, AB,","PROJECT-1: As a Programmer, you are expected to take on complex problems and solve them from start to end. You will: •Be responsible for understanding the product requirement, identifying gaps and innovate processes to fill the gaps. • Need to have an expertise in a programming language such as C/C#/C++, Java, Python. • Need to have exposure to web development experience, UNIX/Linux familiarity, Perl, Javascript, RDBMS experience. • Excellent Debugging skills.
","PROJECT-1: Android/IOS systems , Data Structure , Java , java script , Perl , Python , RDBMS , React JS
","PROJECT-1: -
",
"196","Techture Structures Pvt Ltd.(Nagpur)","Infrastructure","25000","Nagpur","A7,","PROJECT-1: planBIM is a cloud and mobile based app for managing BIM on any project. Students would get to work on either backend development or frontend web and mobile development. Techture is also working with various clients to develop automation workflows for 3D Modelling and Data management. Students may also get a chance to work on the same. Project domain ? Web (Angular.js, fabric.js) ? Android (flutter) ? Backend (Django, Python), .NET (C#, PHP, etc.) ? Desktop (Revit API, C#) ? Forge API Skills: Analytical thinking, solution oriented approach or algorithmic mindset Leadership ability, Confidence, Good communication skills Expected learning (in bullet points) ? Web (Angular.js, fabric.js) ? Android (flutter) ? Backend (Django, Python), .NET (C#, PHP, etc.) ? Desktop (Revit API, C#) Forge API
","PROJECT-1: -
","PROJECT-1: -
",
"3310","Texas Instruments (I) Pvt. Ltd - Systems(Bangalore)","Electronics","45000","Bangalore","A3, A8, AA,","PROJECT-1: Systems
","PROJECT-1: -
","PROJECT-1: -
",
"2912","Texas Instruments (I) Pvt. Ltd. -Analog(Bangalore)","Electronics","45000","Bangalore","A8, AA, B5A8, B5AA, H123,","PROJECT-1: Re-architecting mixed signal verification infrastructure for Logic devices, Analysis and Implementation of Front End circuits for Different Ultrasonic Applications
PROJECT-2: • Automated Edge Blending in Multi projector stacked applications
","PROJECT-1: Analog Design , Problem Solver, Self-starter
PROJECT-2: Automation , Problem Solver, Self-starter
","PROJECT-1: -
PROJECT-2: -
",
"3350","Texmaco Rail & Engineering Ltd.(Kolkata)","Mechanical","2000","Kolkata","A4,AB,","PROJECT-1: Mechanical and Mfg
PROJECT-2: To analyze the products produced by casting using z-Cast software to improve quality
","PROJECT-1: -
PROJECT-2: -
","PROJECT-1: -
PROJECT-2: -
",
"4221","The Center for Disease Dynamics, Economics and Policy India Pvt. Ltd.(New Delhi)","Health Care","35000","New Delhi","B1,","PROJECT-1: This project seeks to estimate the number of bacterial drug-resistant infections acquired fro hospitals globally by extracting resistant infection rates from previously published iterature. Attempting to characterize this estimate will providegreater insight into the impact of the antimicrobial resistnace situation on hospital acquired infections and discern trends in these drug resistant infections at a global scale. The expectation from the prospective intern is to be able to perform a literature search of published data regarding healthcare associated infections from 2010 to 2019 in countries worldwide. With these studies, interns are expected to code information regarding the proportion of healthcare associated infections that are caused by antimicrobial resistant pathogens into microsoft excel. Skills: Background in biological sciences/Health Sciences / General Sciences Strong proficiency in Microsoft Excel Past experience performing literature searches. Communication, Team work, Responsible and ability to work without constant supervision Gain a strong understanding of how to read and extract information from scientific literature regarding AMR and healthcare associated infections Acquire strong skills in data cleaning data organization and data entry Previous collaborators have been included as o-authors on publications in science (as well as other potential high impact journals such as nature)
","PROJECT-1: -
","PROJECT-1: -
",
"2639","Thomson Reuters(Hyderabad)","","45000","Hyderabad","A7,","PROJECT-1: Automation of business process related to FPA Skill Set: Python, R programming, UI path Other Skills: Any programming and scripting language, any database expertise Expected Learning Exposure with one or more RPA technologies (e.g. UiPath, Automation Anywhere, Blue Prism) Hands on programming (including scripting /coding), SQL and relational databases, and application development Aware of data modelling and data architecture skills Programming knowledge in Python, R or Java Background of machine learning frameworks such as TensorFlow Ability and keen on developing machine learning applications according to requirements
","PROJECT-1: -
","PROJECT-1: -
",
"3226","Thorogood(Bangalore)","Finance and Mgmt","32000","Bangalore","A1, A2, A3, A4, A7, A8, AA, AB,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"5069","TicTok Skill Games Pvt. Ltd.(Delhi)","","7000","Delhi","A7,","PROJECT-1: Interns will be working along with the rest of the team on various on-going projects (building a live streaming platform, new game integration on the app etc). The intern will get to participate across verticals and will be exposed to the entire product cycle. Project domain Backend/SDE Skills: Understanding of Java, node js.
","PROJECT-1: -
","PROJECT-1: -
",
"4107","Time Tooth(Noida)","Mechanical","15000","Noida","A3, H140,","PROJECT-1: The current Systems and Controls engineering team at Timetooth executes the Dynamic System modelling and virtual control strategy development. Along with this embedded system engineer, the team will develop, optimize and deploy those control strategies on the real-world system.
PROJECT-2: TimeTooth Technologies is an Engineering Solutions company focusing on: ? New Product Development ? Engineering (CAE/CAD) Services ? Methods & Custom Software Development ? Engineering Consulting & Technology Transfer Any Engineer at Timetooth works on a sub-set of the following variety of tasks: 1. Engineering Design ? Conceptualization ? Functional Design (Calculations, Modeling, Detailing) ? Design for Manufacturing, Assembly, Service 2. Engineering Simulation ? System & Component Modeling / Mathematical Modeling ? Engineering Analyses (Finite Element, Multibody Dynamics, Fluid and Thermal, Vibrations, Controls, Multiphysics, Optimization, etc.) ? Custom Software development 3. System Integration and Testing ? Physical System manufacturing vendor management ? System/Component inspection and assembly ? System testing and data acquisitions ? Correlations and Issue resolution 4. Engineering Research ? Core research in new technical domains via journals and papers ? Engineering Methods establishment
","PROJECT-1: -
PROJECT-2: -
","PROJECT-1: -
PROJECT-2: -
",
"4879","TNSTC(Chennai)","IT","0","Chennai","Any","PROJECT-1: The keyboard alphabets from A to P can be used . Also include a USB serial port availability so that switches and hard ware can be incorporated to the software 2. Interactive floor – An image of a pond with fishes and other organisms , flowers etc is projected on to the floor by a projector.
","PROJECT-1: -
","PROJECT-1: -
",
"2585","Toshiba Software (India) Pvt Ltd(Bangalore)","IT","25000","Bangalore","A7, AA,","PROJECT-1: Image Segmentation using Deep learning. Explore & Benchmark Various semantic image segmentation approaches. Deep learning for Computer vision (Convolutional Neural Networks (CNNs)) Optional : Generative Adversarial networks concepts
","PROJECT-1: -
","PROJECT-1: -
",
"4818","Trell Experiences Pvt Ltd(Bangalore)","IT","50000","Bangalore","A3, A7, A8,","PROJECT-1: Develop highly scalable, highly available, fault tolerant, architecture that solves core problems of Trell. Implement features in a microservice architecture with robust monitoring, alerting and logging. Project domain Software Engineering Skills: LAMP (Linux, Apache, MYSQL, PHP),Golang , AWS, High Level Design,Low Level Design, Architectural Understanding •Cross-team communication and translating into products. • Communication, Presentation skills. • Passion for best design and coding practices and a desire to develop new bold ideas. Members of DVM (Students Union), Coding club, Google Summer of Code participants. • Develop and deploy new features to facilitate related procedures and tools if necessary • Write “clean”, well-designed code. Follow industry best practices. • Build internal tools to improve the efficiency of the engineering and product team. • Scaling up APIs and keeping the response time low. • Troubleshoot, test and maintain the core product software and databases to ensure strong optimization and functionality
PROJECT-2: Research and develop cutting edge machine learning algorithm for recommendation systems backed by production data of over 10 million users. Use ML to optimize workflows and analyze videos and images. Project domain Software Engineer Skills: Python, Tensorflow, Keras, SQL, Golang (preferred)•Cross-team communication and translating into products. • Communication, Presentation skills. • Passion for best design and coding practices and a desire to develop new bold ideas. Coding Club, Machine Learning competitions, GSOC etc. ? Machine learning, ? Natural Language Processing, ? Media Processing. ? Scalable and Fault-Tolerant Serving systems.
PROJECT-3: Work on an upcoming and next gen content creation platform that enables accessibility for the masses through an intuitive interface Project domain : Software Engineering Skills: Java, Kotlin, MVVM, Tensorflow for android. •Cross-team communication and translating into products. • Communication, Presentation skills. • Passion for best design and coding practices and a desire to develop new bold ideas. Coding Club, Machine Learning competitions, GSOC etc. • Develop and deploy new features to facilitate related procedures and tools if necessary • Write “clean”, well-designed code. Follow industry best practices. • Troubleshoot, test and maintain the core product software and databases to ensure strong optimization and functionality. • Working with Media libraries
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
",
"4819","Trell Experiences Pvt Ltd (Non tech-Operations)(Bangalore)","Finance and Mgmt","20000","Bangalore","A3, A7, A8, B3, B4, B5,","PROJECT-1: Finding potential strategic and optimization opportunities through deep diving into business and product data leveraging dashboards, visualizations and custom datasets for both operational and exploratory analysis. Forecasting and setting product team goals via designing and evaluating experiments and monitoring key product metrics, understanding root causes of changes in metrics. Project domain Product Analyst Skills: Java, Python, MySQL, Data science toolkits (scikit, numpy, pandas)Communication and Presentation skills. Understanding mobile ecosystems, user behaviors, and long-term trends for an Indian media company in regional languages. Database Systems, Machine Learning, Data Mining, Information Retrieval.Members of Department of Controls, Students Union post holder, Student senate members,CRC members (Corroboration and Review Committee), Centre for Entrepreneurship and Leadership (BITS’ E-cell), Election Council, SSMS. — Thoughtful Decision Making: Clear Mind + Obsession to Simplify + Data Driven. We strive to be thoughtful. — Always be Hustling: We understand that success is not one big leap but tiny gains compounding over time. — Designing and evaluating experiments. — Monitoring key product metrics, understanding root causes of changes in metrics. — Building and analyzing dashboards and reports. — Building key data sets to empower operational and exploratory analysis.
","PROJECT-1: -
","PROJECT-1: -
",
"4961","Trell Experiences Pvt Ltd (Non tech-Product Analyst(Bangalore)","","25000","Bangalore","Any","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"4820","Trifacta Inc(Bangalore)","IT","60000","Bangalore","A7,","PROJECT-1: Publish for big data systems and cloud data warehouses (like snowflake or redshift etc) Skills: programming languages like java, node js etc Good communication skills -learning around design and arch of backend systems - understanding of clouds like aws, azure
PROJECT-2: (REST APIs, big data backend like spark, web backend kind of areas) Skills: programming languages like java, node js etc Good communication skills -learning around design and arch of backend systems - understanding of clouds like aws, azure
PROJECT-3: Build and release systems in Docker, Kubernetes etc Skills: programming languages like java, node js etc Good communication skills -learning around design and arch of backend systems - understanding of clouds like aws, azure
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
",
"5027","Tvami Technologies Pvt. Ltd.(Bangalore)","","20000","Bangalore","D2,A7,B3,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"4938","TVS Motors(Hosur)","Mechanical","20000","Hosur","A4,","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
PROJECT-4: -
PROJECT-5: -
PROJECT-6: -
PROJECT-7: -
PROJECT-8: -
PROJECT-9: -
PROJECT-10: -
PROJECT-11: -
PROJECT-12: -
PROJECT-13: -
PROJECT-14: -
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
PROJECT-4: -
PROJECT-5: -
PROJECT-6: -
PROJECT-7: -
PROJECT-8: -
PROJECT-9: -
PROJECT-10: -
PROJECT-11: -
PROJECT-12: -
PROJECT-13: -
PROJECT-14: -
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
PROJECT-4: -
PROJECT-5: -
PROJECT-6: -
PROJECT-7: -
PROJECT-8: -
PROJECT-9: -
PROJECT-10: -
PROJECT-11: -
PROJECT-12: -
PROJECT-13: -
PROJECT-14: -
",
"4091","UBS - Group Compliance (Mumbai)","Finance and Mgmt","40000","Mumbai","Any","PROJECT-1: The C&ORC IB Data analytics Team is a global team with a wide range of skill sets in the areas of Consequential Risk, Data Science, Automation and Visualisation. The team is at the heart of C&ORC IB’s Data strategy an area of intense focus and growing importance in the financial services industry. C&ORC IB DAT has a 3 fold mission purpose: • Expand C&ORC Data & Analytical Capabilities: o Enhance data analytical tools & capabilities for all of IB C&ORC o Credible & Constructive Challenge can then be based on fact not emotion o Provide new views into previously hidden data set • Process Automation: o Automate processes across IB C&ORC o Accelerate IB C&ORC access to meaningful data o Combine multiple data sets to speed up analysis • Execute Deep Dives & Thematic Reviews o Uncover control deficiencies across the IB o Collaborate with the IB to remediate gaps o Analyse areas of forward looking risk for the IB Currently the team is made up of 5 Data Scientists, 2 Developers and a Senior Manager; together the team have a portfolio of c.112 projects relating to a range of consequential risks with particular importance to UBS. C&ORC IB DAT have been involved in the Mumbai Internship Programme for over a year during which time the team has hosted 3 interns for tenures of either 6 or 12 months. The team aim to provide interns with in depth training in both financial services and data analytics whilst at the same time giving real world exposure to the projects which we are working on. • This is a project driven role which will provide the employee with a variety of bespoke tasks based on the projects they are involved in. • Attend discussions of project requirements and desired outcomes with stakeholders • Assist with development of innovative data driven solutions to real world problems • Later in the internship take responsibility for a specific project and see it from inception through t completion with the help of the other members of the team. • Continually learn and actively look to enhance skills in the area of Data Analytics. Skills: • Excellent attention to detail • A drive to learn about both Financial Services and the evolution of Data Science in the industry. • Ability to ask questions and clearly communicate with colleagues both within and outside of the team. • Motivation to succeed and a collaborative attitude towards working in a team.
PROJECT-2: Automation of manual processes by using Robotics or other IT driven initiatives and project management of the changes Automation Anywhere, Project management; Trade Lifecycle/ Financial Products Skills: Specific Institute-based courses/electives in which the students should have background: Introduction to Robotics Automation/ Automation Anywhere application (will be added advantage) Skill sets expected : Excel, Ability to understand complex business processes/ Flows; Automation Anywhere coding (will be added advantage)
","PROJECT-1: -
PROJECT-2: -
","PROJECT-1: -
PROJECT-2: -
",
"4092","UBS - Group Compliance(Pune)","Finance and Mgmt","40000","Pune","Any","PROJECT-1: SOX/CFOA/BCBS – to support the closure of Operating Effectiveness sample testing between Jan and end of Feb for the SOX controls and CFOA controls. This testing supports BCBS, and further there are BCBS specific controls which could be supported by the interns. Due to the challenges over delivering large amounts of OE testing, the support will help relieve some of the pressure currently on the IMT testers due to recruitment challenges. Non SOX – to support with the documentation gathering and closure of the OE testing for Operational Risk Taxonomy Driven Workstream between March and end of June. The interns will also support different ad-hoc requests. It will give them an unique opportunity to get some familiarization with wide aspects of Operational Risks across different bank areas. 1) Regulatory reporting testing – SOX, CFOA and BCBS regulations 2) Operational risk taxonomy testing (ii) Skill sets expected Auditing Skills, Inquisitiveness to probe, etc.
","PROJECT-1: -
","PROJECT-1: -
",
"4904","UBS - Group Finance(Hyderabad)","","40000","Hyderabad","Any","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
