"StationId","Name","Domain","Stipend","Location","Branches","Project Description","Reqd Skill Sets","Reqd Electives",
"5263","Veoneer(Bangalore)","","","Bangalore","","PROJECT-1: 
","PROJECT-1: -
","PROJECT-1: -
",
"5047","Versa Cloud ERP Inc - Non Tech(Portland)","Finance and Mgmt","15000","Portland","","PROJECT-1: 
","PROJECT-1: -
","PROJECT-1: -
",
"5046","Versa Cloud ERP Inc - Tech(Portland)","IT","15000","Portland","A7, B3,","PROJECT-1: This project .requires students to learn how to design and implement easy to use and effective Power BI reports that can be used by companies to meet their revenue, cost savings etc goals. Like #2 this task is usually led by a Product Manager and involves closely working with domain experts who understand how inventory heavy small businesses work and the kind of information they would need to manage their business towards goals like greater revenues etc. These experts can include accountants and business consultants. The project also requires report designers who would usually have a finance and business background as well as an interest in data analytics.
PROJECT-2: Finish the integration of Power BI with Versa This project requires learning how to how to integrate Power BI and Microsoft Azure infrastructure with a cloud applications like Versa using Ruby on Rails, PostgreSQL, Amazon Web Services. Students who work on this project should have an interest in roles like Software Architect/ Software Developer/ QA/ DevOps roles.
PROJECT-3: Finish the project to design and implement Sales Forecasting Engine using ML and other techniques. This project requires students interested in researching, designing and implementing a sales (and other data based) prediction engine including via ML. This task is usually led by a Product Manager and involves closely working with Supply/Demand Chain, Data Analytics etc experts as well as Software Architects and Software Developers The project also requires designing and deploying the Prediction Engine on Amazon Web Services. First as a prototype and finally the PS team must figure out how to integrate it with Versa that uses Ruby on Rails These are Software Architect/ Software Developer/ QA/ DevOps roles.
PROJECT-4: finish the design of enhancements to Versa’s inventory management system including enhancement made possible by the sales prediction system. Implement these enhancements in the Versa product. This project requires students interested in researching (i) existing approaches to inventory management in small and medium sized companies that are inventory heavy (ii) as well as capabilities available in Versa and other ERP and inventory management systems. Based on this research propose enhancements to Versa’s inventory management system and design them for the technical team to implement. In addition produce the user documentation on how to use the Versa Inventory Management capabilities. This task is usually led by a Product Manager and involves closely working with a Software Architect and Software Developers The project also requires software developers to (i) integrate the ML based prediction engine (#5) into Versa’s inventory management system as well as implement the recommended enhancements from the students in Product Manager roles. These are Software Architect/ Software Developer/ QA/ DevOps roles.
","PROJECT-1: Data Analytics , Finance and analytics
PROJECT-2: AWS , Azure , DevOps , PostgreSQL , Ruby on rails , Software Development & Testing
PROJECT-3: Data Analytics , Machine learning , Ruby on rails , Software Development & Testing , Supply Chain Management
PROJECT-4: DevOps , Machine learning , Software Development & Testing
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
PROJECT-4: -
",
"5175","Verzeo Edutech Pvt Ltd (Bangalore)","Finance and Mgmt","20000","Bangalore","H149,","PROJECT-1: Our growing company is in need of an experienced and resourceful Business Development Executives/ Interns to develop and implement growth opportunities in existing and new markets. We&apos;re searching for professionals that have a solid track record of creating long-term value for organizations. First and foremost, we&apos;re looking for a leader who understands how to leverage real data and capitalize on business trends and opportunities. We&apos;re looking for candidates who are customer-obsessed and ready to solve the changing needs of our clients. Candidates should have strong communication and leadership skills, as well as the ability to manage a diverse team in an evolving industry landscape. Roles and Responsibilities: 1. Work closely with the Sales and Marketing Team in assisting the growth of the business by acquiring new business leads. 2. Pitch and promote Verzeo&apos;s services to prospective clients. 3. Career counsel prospective students. Understand their learning objectives and offer them relevant Verzeo Products 4. Collaborate with the Sales and Marketing team to plan and oversee new marketing initiatives 5. Set up meetings and follow up with potential clients Project domain Sales and Marketing Skills: Btech + MBA grads are most preferred 1. Strong communication skills 2. High energy, go-getter, fast learner 3. Critical and out-of-the-box thinking 4. Strong organizational and leadership skills 5. Ability to perform well under pressure Any other requirements Sales and marketing internship in prior will be an add on advantage 11 Expected learning (in bullet points) 1. Complete knowledge about the working of startups 2. In depth knowledge about the sales and marketing aspects 3. Hope to build the competitive edge across the competitors
","PROJECT-1: -
","PROJECT-1: -
",
"1292","VESTAS TECHNOLOGY LTD.(Chennai)","Mechanical","","Chennai","H143,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"1561","Viacom18 Media Pvt. Ltd.(Mumbai)","IT","25000","Mumbai","","PROJECT-1: Domain: Management / IT
","PROJECT-1: -
","PROJECT-1: -
",
"658","VMware Software India Pvt. Ltd.(Pune)","IT","50000","Pune","A7,","PROJECT-1: &Double;Currently, with VMware sandboxing, we have support for cloud-based sandboxing. However, there is a requirement from customers to support on-prem sandboxing of suspicious files so that files can be analysed within the datacentre and are not uploaded to cloud (data privacy, GDPR requirements) The project would involve the following phases/areas: 1. Maintain a hosted repository of standard Windows images. 2. Deployment on-demand of Windows VMs from the images. 3. Guest customization and license application of the VM. 4. Network isolation of the VM prior to binary detonation 5. Copy and detonation of binary 6. Analysis and data collection. – Re-use from cloud sandboxing 7. Report generation based on data collected&Double; Network Security, Advanced threat detection, Sandboxing
PROJECT-2: &Double;* Enable programmatic access to Telco Cloud Orchestration solution * Access features available via REST APIs including VNF Validation, On-boarding, and LCM operations * Sample Code for TCA REST APIs&Double; &Double;Domain Area : Telco Cloud, NFV Sub Area : Orchestration, Automation, Management&Double;
","PROJECT-1: -
PROJECT-2: -
","PROJECT-1: -
PROJECT-2: -
",
"659","VMware Software India Pvt. Ltd.(Bangalore)","IT","50000","Bangalore","A7, A7B1, A7B2, A7B3, A7B4, A7B5, H103, H112,","PROJECT-1: &Double;VMware continues building on previous work launched as part of the SDDC Industrialization effort to substantially increase customer satisfaction in operation of VMware products for Customers by dismantling barriers to realizing the full benefits of the SDDC in the Enterprise. The chartered scope has previously included vSphere, VSAN, NSX, and vRealize Suite. VMware Cloud Foundation is the hybrid cloud platform for managing VMs and orchestrating containers, built on full stack hyperconverged infrastructure (HCI) technology. With a single architecture that is easy to deploy, VMware Cloud Foundation enables consistent, secure infrastructure and operations across private and public cloud. Increase enterprise agility and flexibility with the hybrid cloud that delivers it all. There are multiple workstreams of VCF. Few of them are listed as follows: - • Lifecycle Management - Automate install / upgrade / patch processes; Improve error recovery. • Certificate Management - Automate certificate replacement & standardize certificate management. • Password Management – Standard way to manage the credentials across multiple products within VCF • Health Monitoring & Reporting - Standardize monitoring of product faults & failures. • System Availability - Ensure system resilience to failure at any level–service, rack, human error, etc. • Regulatory Compliance & Public Sector - Minimum compliance standards met. • Public APIs & SDK – Provide standard REST APIs for enterprise customers and developers to integrate with the VCF workflows. • AuthN & AuthZ – Standard Authentication mechanism for SDDC manager UI and for the Public APIs. Support for role-based access for meeting the requirements of security and compliance regulations. Certificate Management service provides mechanism to orchestrate and replace SSL/TLS certificates programmatically with a consistent user experience across all the SDDC (Software Defined Data Center) components. It adds an ability to monitor and audit centrally the integrity/validity of all the certificates used in SDDC and notify user prior to certificate expiration to prevent service interruption. Some of the use cases which are being designed are around generation of CSR requests, replacing of certificates, import of certificates, health monitoring, secure backup of certificates etc. Password Management consists of 3 core capabilities, which together enable a rich feature-set for Customers to manage their passwords in a SDDC: 1. Password Lookup: This feature enables the customer to lookup the passwords of the SDDC components. To use this feature, it is important that the user has the required roles and permissions 2. Password Update/Rotate/Remediate: This capability enables the customer to manage all types of credentials from within SDDC manager. This could be as a result of the compliance regulations or to prevent the expiry of the passwords 3. Service Accounts: This feature ensures that the machine accounts are used to access other services. These are system-maintained accounts and the passwords are not known to the end users and maintained or consumed by the SDDC manager or the underlying SDDC components. AuthN/AuthZ - VMware&apos;s products are sometimes on-premise, sometimes they are cloud services and few times only a portion is part of the cloud services. Hence there is a need for the products to support federated identity of service accounts and authentication, Common tenancy models and authorization patterns for RBAC, roles, permissions. SDDC manager in VCF uses embedded PSC (and Workspace One access in future) as its authentication component. A single user account from a customer’s identity source can be used for SSO for all products in VCF. It is also important to ensure that the users have the right permissions to perform various operations in VCF. This is facilitated by the RBAC model which manages the permissions, roles and also the use of service accounts for internal communications. Currently VCF supports 3 inbuilt roles and in future this would extend to have more inbuilt and customer roles. &Double; ------------------------------------------------------------------------------------ Self diagnostics of ESX &Double;When PSOD happens, panic procedure dumps the kernel core at certain dump location and provides a debug prompt. This debug prompt will then allow user (GSS, SRE, R&D engineer) to run various diagnostics tools. Diagnostic tools and plugins will be located on a RAM based VFAT storage. A core dump may not contain all the memory locations relevant to panic. Such limitation can affect users ability to triage the issue. Goal of diagnostics tools is to create a report that helps user to triage the issue efficiently. Diagnostics should check for possibility of hardware malfunction (MCEs, SMIs, repeated panics on same core). If software bug is suspected, diagnostics should identify module (vmkcore, 3rd party vendor, storage or networking). Based on this classification, diagnostics logic should invoke corresponding module specific diagnostics plugin. Diagnostics tool will be developed in C language. It should provide a scalable framework. Other teams should be able to write their own diagnostic plugins using this framework. &Double; ------------------------------------------------------------------------------------ Golang on ESXi - Improvements &Double;a. Delve on ESX : Delve is the debugger of choice for Go programming language. Delve has to be ported for ESXi so that Go applications running on ESX can be live debugged. The porting work involves a good understanding of the underlying userland layer of the VMkernel and how debuggers work. A working version of delve on ESX for an old version of Go(1.10?) is available. However, a lot of changes has been made to the Go runtime ever since 1.10 was released and delve needs to keep up the pace with the updated runtime. It’s a challenging project and will expose the intern to all things system. b. Resource Pool Aware Allocator: Applications running in the userland on ESX are tightly restricted when it comes to the resources – memory and cpu. All the applications have to configure a maximum memory limit within which they have to operate. The idea is to make changes to the Go runtime memory allocator so that the allocator is aware of the resource pool limits and it schedules the garbage collections, scavenging, heap growth, etc accordingly.&Double; ------------------------------------------------------------------------------------ VMware’s Cloud Platform Business Unit (CPBU) is focused on enabling a Multi-Cloud, Multi-Device World where seamless delivery of cloud services to end customers across a global network of homogeneous clouds and heterogeneous endpoints is a reality. As part of that effort, we will need to create a new distributed control plane which is known as Multi-VC, leveraging and extending open-source technologies that will be used to manage Multiple VCs. One of the capabilities is Configuration and Compliance service – which will allow the administrators to use the Multi-VC portal to ensure that the vCenter Server instances are compliant with the organization and government policies. We can provision new vCenter Server instances that mirror the exact configuration of the existing environment. We can also monitor this configuration for any deviations from the desired configuration state, when managed by multiple administrators. ------------------------------------------------------------------------------------ &Double;The VC lifecycle team is looking for a developer to work on vSphere Clustering Services. Our customers expect vSphere to always be available and deliver the promised functionality in the face of outages and failures. Customers depend on vCenter for many vSphere operations such as create VM, create snapshot, clone, DRS, and vSphere HA. If vCenter is down these operations become blocked, though running VMs are unaffected and continue to run without any interruption. Several automation programs depend on vCenter APIs to provision VMs and to perform many operations on VMs. A downed vCenter creates many challenges for our customers. Our goal continues to be - make vSphere/SDDC the best platform to run any workload - VMs and Containers. Developers should be able to provision and manage their apps with VMs and Containers without any interruption. Our customers expect cloud-like availability for vSphere/SDDC. To achieve this vSphere must always be available – not just highly available. Many of our global enterprise customers have 100s of vCenters. Though our current vCenter High Availability (VCHA) provides a good solution for customers with a small number of vCenters, it does present challenges for customers with 100s of vCenters.&Double; ----------------------------------------------------------------------------------- SDK for TCA (Java/Python bindings) &Double;* Enable programmatic access to Telco Cloud Orchestration solution * Access features available via REST APIs including VNF Validation, On-boarding, and LCM operations * Sample Code for TCA REST APIs&Double; ----------------------------------------------------------------------------------- Cluster Capacity Management &Double;* Planner Help users to plan and optimize K8s cluster capacity for the workloads * Viewer Show users the Workload & Management Cluster view&Double; Maestro is the heart of performance runs scheduling and orchestra, including collecting required stats for analysis. Project is to enhance core storage maestro workflow to include NVMe OF and vVols. vSAN Direct (Cloud native storage) workflow integration with Maestro. Both stand alone and hybrid mode (workflow along with vSAN) is required in Maestro. -------------------------------------------------------------------------------- Common Hardware Lab: tool for efficient use of Hardware &Double;CHL is a common hardware lab tool similar to nimbus which helps in sharing hardware effectively and reducing idle time of hardware resources.The tool maintains a config file of each testbed having various servers and special configuration. The config file contains the status(occupied, free) of the testbed and tags(manufacturer=dell, model=r330, no_of_cpu=32) based on the configuration. The tool provides an interface to search the tags and submit the test if there is any testbed that exists with selected tags. The job will be pushed into the queue and get executed once the testbed matches with the tags is available. This helps the development and QE and Dev community to search hardware and submit the tests and also make effective utilization of hardware resources.&Double; ----------------------------------------------------------------------------------
","PROJECT-1: C & C++ , C, Core Java , Problem Solver, Self-starter , Ability to learn and adapt , Ability to think and analyze situations logically
","PROJECT-1: -
",
"4972","Voziq India Pvt. Ltd.(Hyderabad)","","","Hyderabad","Any","PROJECT-1: Use of Machine Learning for solving problems involved in Customer Retention in subscription model
","PROJECT-1: -
","PROJECT-1: MACHINE LEARNING(B-)
",
"4881","VSD Eduventures Pvt. Ltd.(Gurgaon)","Finance and Mgmt","","Gurgaon","B3, C7,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"661","Walmart Global Technology Services(Bangalore)","IT","80000","Bangalore","A7, C6, H103, H112,","PROJECT-1: You will work on multiple domains like multichannel supply chain to complex retail systems in the point of sale, finance, logistics and transportation domains You&apos;ll create game-changing solutions / applications using cutting-edge technology and streamline process through innovation. We&apos;re constantly reinventing how we save people’s money in our retail stores, online and through their mobile devices, and we do it in an unexpected ways. Whether you&apos;re analyzing data, simplifying the supply chain or creating solutions to make this planet more sustainable, what you&apos;ll be really doing is redefining the customer experience and making lives better. You get to work on a wide spectrum of technologies and heterogeneous platforms such as Java, Hadoop, Cassandra, ERP, Middleware tools, low latency messaging systems, machine learning and open source frameworks Your Responsibility You will have to work in a team of developers writing codes to build one of the systems, as listed below but not limited to: • Largest private customer database, master data for Item • Supply Chain to support our online and offline channels • Mobile development to enhance user experience for our associates • Complex security frameworks and cryptology suites • Integration layer to interface with suppliers and B2B partners. • World’s largest private cloud • Large Scale distributed Systems, Service Oriented Architecture, • High Performance, Scalable and Reliable Systems • Massive in-memory databases Interns have strong problem solving, analytic, decision-making and excellent communication with interpersonal skills. You pay attention to details and are able to interpret data and trends, diagnose problems, and formulate effective actions plans to resolve issues. You are self-driven and motivated with entrepreneurial passion and desire to work in a fast-paced, results-driven environment with varied responsibilities. Your Qualifications • You possess an extremely sound understanding in the basic areas of Computer Science such as Data Structures, Algorithms, Object Oriented Programming and Design • You have a good command on any one programming language – C/C++/Java. • You have knowledge of Relational Databases
","PROJECT-1: -
","PROJECT-1: -
",
"4927","Wavelabs Technologies(Hyderabad)","IT","20000","Hyderabad","A7, A7A7,","PROJECT-1: Build an end to end tool for aggregating resumes sourced from various locations and provide sophisticated search and recommendation capabilities on top to partially automate the job of a recruiter. This tool aggregates profiles collected from various sources such as web-site, LinkedIn, other job portals and third-party vendors. The tool incorporates intelligent features such as Smart Searches, Automatic Recommendations based on JD and a complete analytics dashboard with reporting. Other Requirement: Working with Databases and any exposure to front end design would be a big advantage. Expected Learning: Full stack (backend + frontend) development
PROJECT-2: Identifying the safety equipment in different domain is a compliance requirement but currently it is manual process; e.g. Helmets and shoes identification in construction areas, Mask, Gloves and face shield for medical workers (and currently for travelers as well), Helmets and Safety lights in Mining personnel etc. This scope of this project is to build a modular platform where we can plug and play various AI models that can be trained for identifying various safety equipment for different domains. This project will develop the end to end pipeline and demonstrate it with a successful deployment for at least 1 industry/domain. Other requirements Nice to Have: Basic Understanding of Convolutional Neural Networks and Image processing
PROJECT-3: Build and end to end data pipeline on AWS cloud environment for ingesting data from various on-prem sources and storing into a Data lake. Further processing of this data using AWS tools so that it can be used for downstream processes like analytics and data science activities. Replicate this entire pipeline across multiple cloud environments. Create a scalable deployment pipeline using Dockers and K8s clusters, complete with logging and monitoring infrastructure. Other Requirements: Nice to Have: Basic Understanding of Natural language processing and Recurrent Neural Networks.
PROJECT-4: PFCP protocol plugin for 5G User Plane configuration. Scope of project is to decode all incoming PFCP packets on to standard UDP sockets and convert them into ProtoBuf style messaging. Also the extracted information has to be stored and program the underlying OpenVSwitch layer for the packet flow. This project will develop an understanding of data plane path and 5G space. The demonstration will include integration of the layer with existing 5G stack (opensource). Project Doman: • Networking; Fast/Data Path Other requirements: Some awareness of Openvswitch will be nice to have. Student should have taken C++/Python in networking space.
PROJECT-5: Building a voice assistant for any business domain or end user scenario, that will help answer queries in spoken natural language. For example: Personal assistant at office, Customer Service agent, Helpdesk agent, Receptionist etc. Project Domain: • Natural Language Understanding • Deep Learning Other Requirements Nice to Have: Basic Understanding of Natural language processing and Recurrent Neural Networks.
PROJECT-6: 1. In marketing, having analytical chops is a highly valued skill. In fact, all marketers should make it a goal to learn how to analyze, interpret, and communicate data. We expect the intern to be able to do some deep data research and analysis to come up with new products, services, and newer ways to revenue for the current and prospective customers of Wavelabs. In our world, that data could come from Facebook Insights, LinkedIn Analytics, HubSpot Sources, Google Analytics, or anything else. 2. Over the period of 6 months, the intern is expected to design, and execute a marketing campaign independently. He or she could first create a landing page that can be promoted through our LinkedIn page, and then write a blog post to promote the offer on that landing page. Their next step would be to coordinate with team to manage email and social media marketing to plan additional promotion. The intern is expected to track and collect the results from this project and document it in his or her portfolio. 3. The intern will also need to create a full, ready-to-publish piece of content (e-book, or whitepaper). The intern should research, write, add images, design layout, and make the entire ebook publish-worthy. By managing each piece of the process, the intern will understand all the steps necessary to create the content and feel true ownership of what he or she made! 4. Presentation skills are crucial in the working world, and every intern should have an opportunity to practice in front of an audience. At the end of their project, the intern is expected to create a presentation from scratch on either something they learned at the company or something interesting that could help the marketing team. Did he/she learn how to use a new tool? Did they uncover some interesting takeaways from the research project they tackled? The intern would be expected to teach everyone else what they discovered. Other soft skills required 1. Ability to conduct deep market research. 2. Ability to write/design/present a piece of content 3. Proof somebody’s work and be able to give valuable feedback
","PROJECT-1: Java , java script , MS SQL , Oracle , ReactJS , Ability to learn and adapt , Ability to learn fast , Documentation , Team Player
PROJECT-2: OpenCv , Python3 , PyTorch , Tensorflow , Ability to learn and adapt , Ability to learn fast , Interest in research , Research mindset , Team Player
PROJECT-3: AWS , Azure , Dockers , GCP , Hadoop , Kafka , Kubernetes , Python , Ability to learn and adapt , Ability to learn fast , Interest in research , Research mindset , Team Player
PROJECT-4: C & C++ , Linux , networking , Ability to learn and adapt , Ability to learn fast , Interest in research , Research mindset , Team Player
PROJECT-5: Gensim , NLTK , Python , Python3 , PyTorch , Spacy , Tensorflow , Ability to learn and adapt , Ability to learn fast , Interest in research , Research mindset , Team Player
PROJECT-6: Critiquing and Providing feedback , Documentation , Good Presentation Skills , good writing skills , Proof reading , Research mindset , Strong Communication & Analytical Skills , Team Player
","PROJECT-1: -
PROJECT-2: -
PROJECT-3: -
PROJECT-4: -
PROJECT-5: -
PROJECT-6: -
",
"3463","WCB Robotics(Hyderabad)","Mechanical","","Hyderabad","A3, A8, AA,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"4936","Wealthy(Bangalore)","IT","20000","Bangalore","Any A7 , A7, H103, H112,","PROJECT-1: Development of FinTech software and User Interface
","PROJECT-1: Familiarity with Javascript , Front End Development - using react , JavaScript. HTML, CSS , Python , React JS
","PROJECT-1: -
",
"4911","Weir Minerals India Pvt Ltd(Bangalore)","Mechanical","","Bangalore","A4,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"3530","Western Digital (SANDISK)(Bangalore)","IT","35000","Bangalore","H123, H124, H140,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"5099","Wheebox(Gurgaon)","IT","","Gurgaon","A7, C6,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"3517","Whirlpool(Pune)","Mechanical","","Pune","H106, H141, H142,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"3385","William O Neil India Pvt Ltd(Bangalore)","Finance and Mgmt","20000","Bangalore","A7,","PROJECT-1: Python, Data Science and Equity Research Projects
","PROJECT-1: -
","PROJECT-1: -
",
"4925","Wisemonk Services Pvt. Ltd.(Bangalore)","Finance and Mgmt","15000","Bangalore","A7, C6,","PROJECT-1: Skills required: (atleast one): Working knowledge of ReactJS, NodeJS,MongoDB Wisemonk is an exclusive network of top professional talent available forhire on a full-time and part-time basis at top companies. The company isfounded and led by alumnus of IIM Ahmedabad, BITS Pilani, IIT Kanpur, IITDelhi with more than 30 years of cumulative industry experience. We are building an end to end recruitment platform to simplify the hiringprocess for companies globally. We proactively vet and assess high qualitytalent and match them to companies&apos; requirements. As corporations areadapting to the new normal of remote hiring, Wisemonk is witnessing asteep surge in demand for its tech-enabled recruitment assessments andservices. In this role , your day-to-day tasks will include: work directly with our VP-Engineering (IITK, 1996) for setting your own deadlines, efficiently designingand developing software solutions as a part of the engineering team,working closely with the product team to advance the product, implementand maintain various features.
","PROJECT-1: -
","PROJECT-1: -
",
"5171","Wobb.ai(Gurgaon)","IT","12500","Gurgaon","Any","PROJECT-1: Wobb.AI - India&apos;s fastest growing Marketing-tech company is helping Global consumer brands run large scale Influencer Marketing Campaigns Responsibilities Develop scalable cloud infrastructure for microservices and ML applications Develop workflow and automation process for infrastructure, software release and other lifecycle management Develop Monitoring and Alerting services to ensure high platform availability, reliability, and performance, manage event logs systems Provision and manage database, compute, storage, and network infrastructure in the Cloud with high availability and scalability. Develop automation scripts for backups, restores, and disaster recovery Serve as on-call for triage and quick response and recovery for customer issues. Implement best practices for security compliance within infrastructure Project domain DevOps, Security Skills: AWS, NodeJs 1. Git and GitHub – Source code management (Version Control System) 2. Jenkins – Automation server, with plugins built for developing CI/ CD pipelines 3. Selenium – Automation testing 4. Docker – Software Containerization Platform 5. Kubernetes – Container Orchestration tool 6. Puppet – Configuration Management and Deployment 7. Chef – Configuration Management and Deployment 8. Ansible – Configuration Management and Deployment 9. Nagios – Continuous Monitoring Any specific courses that student should have taken • SS G653 Software Architecture • SS G562 Software Engineering and Management • CS G527 Cloud Computing Expected learning (in bullet points) Learnings: 1. Work with the smartest in India. Team of wobb.ai comes from premier institutes like the IITs, BITS, etc. 2. Hands-on experience applying ML concepts to solve real world problems 3. Learn about the marketing world
","PROJECT-1: -
","PROJECT-1: -
",
"5199","Women Development &Child Welfare Department, (Hyderabad)","Others","20000","Hyderabad","Any","PROJECT-1: A comprehensive analysis of the performance of each scheme in terms of coverage, targeting approach, financial allocation and delivery mechanism of Women & Child Centric schemes of WD&CWDepartment. To improve the effectiveness of servicedelivery at the district, block and GP level. Project domain Social Policy Skills: Students to be proficient in Stakeholder Management, Microsoft Office, G-Suite, Data Analytics and Project Management • Strong English& Telugu communications skills • Stakeholder Management • Sound understanding of Non-Profit Organisations in India. Any specific courses that student should have taken Public Policy and Principles of Management Any other requirements • Minimum of 2 years of experience as volunteer in NGO • Previously worked/interned with the Government • Leadership role in student run team/organisation/club/Department Expected learning (in bullet points) • Policy Analysis • Governance
","PROJECT-1: -
","PROJECT-1: -
",
"5133","Woodstock Fund(Island)","Finance and Mgmt","37500","Island","Any","PROJECT-1: Learn and understand about blockchain and distributed ledger technology (DLT) networks, latest technological innovation happening in the space, and conduct fundamental due diligence on the potential investee projects and companies. Project domain : Finance Skills: Knowledge of Blockchain and DLT space is an added advantage Expected learning (in bullet points) • Research target industries and companies to provide investment recommendations. • Collect information, perform research, and analyze assets - primarily DLT/blockchain assets and equity research. • Develop and write research reports and publications to be presented to management or shareholders. • Brainstorm and prepare financial valuation models for DLT/blockchain networks and other target industries. • Interact with the management of portfolio companies, and potential investee companies for research. • Continuously refine investment thesis along with the investments team, based on global trend changes and macro assessments.
PROJECT-2: Learn and understand about blockchain and distributed ledger technology (DLT) networks, latest technological innovation happening in the space, and conduct technical due diligence on the code. Project domain : Finance Tech (FinTech) Skills: Experience with modern Java, JavaScript, Rust, CSS/HTML, C/C++/C#, Python, PHP, Solidity, Simplicity, Ruby, Rust, Erlang, Rholang, CX Knowledge of Blockchain and DLT space is an added advantage Expected learning (in bullet points) • Stay updated with leading Blockchain protocols like Bitcoin, Ethereum, Holochain, Cosmos, Polkadot, etc and other products and services being built in the blockchain/DLT space. • Take part in technical due diligence of the projects to evaluate the investment opportunities and prepare technical due diligence reports. • Contribute in Monthly Newsletter to by collaborating technical updates of portfolio companies. • Participate in blockchain hackathons and conferences to stay up to date with the rapidly evolving blockchain and DLT landscape
","PROJECT-1: -
PROJECT-2: -
","PROJECT-1: -
PROJECT-2: -
",
"665","Worley Parsons India(Mumbai)","IT","19000","Mumbai","A7, H103, H112,","PROJECT-1: Projects in AI/ML/Image Processing domains
","PROJECT-1: Artificial Intelligence , Image processing , Machine Learning, Artificial Intelligence , Machine Learning, Deep Learning , ML , ML Algorithms , ability to learn, adapt and deliver , Ability to multi-task , Excellent Communication skills , Excellent presentation and report writing skills , Willingness to work with multi-sited teams , Work under less supervision , Working effectively in a group development
","PROJECT-1: -
",
"666","Worley Parsons India(Hyderabad)","IT","19000","Hyderabad","A7, H103, H112,","PROJECT-1: -
","PROJECT-1: -
","PROJECT-1: -
",
"5110","X0PA AI Pte Ltd(Hyderabad)","IT","15000","Hyderabad","A7,","PROJECT-1: Development of various APIs in recruitment platform . Skills: Javascript, Node.js, Communication, Presentation Skills, Database, Javascript
","PROJECT-1: -
","PROJECT-1: -
",
"2819","Xilinx India Technology Services Pvt. Ltd.(Hyderabad)","Electronics","25000","Hyderabad","A3, A8, AA, H123,","PROJECT-1: Xilinx Hyderabad is looking for an intern to work on projects related to EDA tool development and/or acceleration of computation on FPGAs. We are looking for self-motivated students with a strong background in the fundamentals of VLSI design, software development, and computer architecture. Students will get an opportunity to work with cutting-edge technology in an industry environment with experienced mentors. JD == Intern( Embedded) : Requirements: Mid to high level proficiency in C language, Digital design, Verilog Knowledge of writing software scripts using Perl/Pyton Knowledge of Embedded Systems/Linux Benefits to the intern: 1. Creative thinking to build, debug and deploy complete embedded Linux systems to be used by end users. 2. Learn the start to end of Embedded system design cycle, involving HW IP cores, Drivers, Linux tool chain, SW applications and industry standard tools. 3. Enhance system validation methodologies, performance evaluation of Embedded systems. Intern (FPGA): Job Requirements: Will be responsible for testing and verifying Xilinx Software Tools Debug of failures – sometimes involving multiple components of the software and/or interaction of hardware, software, simulation etc. Create and source a wide variety of designs which can be implemented and validated on FPGA boards Develop Test plan and unit level testcases to validate the new software features Work with different stake holders to plan and execute the validation methodology for the Xilinx Tools. Skills Requirements: Self-driven, motivated, results oriented individual with superior academic achievements BS in EE or equivalent and pursuing MS in EE. Understanding of FPGA/ASIC/SoC designs and verification flow Understanding of Xilinx FPGA architecture and tool flow Good understanding of logic design and HDL (Verilog/SV/VHDL) Good understanding of embedded systems and C Good knowledge in PERL/TCL/C-Shell Good debugging skills with different simulator for full-chip RTL verification
","PROJECT-1: -
","PROJECT-1: -
",
"5124","Zebra Technoogies(Bangalore)","IT","20000","Bangalore","Any A7 , Any C6 ,","PROJECT-1: AL / ML operating Layer for Global Supply Chain and Services. 1 Year long internship is desirable Project domain Data Science Skills: R/Python and SQL Good analytical and communication Any other requirements : Students should have done projects on ML/AI/Data science
","PROJECT-1: -
","PROJECT-1: -
",
"2952","Zendrive India Pvt Ltd(Bangalore)","IT","60000","Bangalore","A3, A7, A8, AA,","PROJECT-1: Skill set Software Development Interns 1. Good programming skills 2. Strong understanding of basic concepts and knowledge about advanced concepts 3. Excellent knowledge of the application of concepts for coding 4. Strong understanding of data structures and algorithms and their application 5. Good at building scalable systems 6. Good understanding of coding language Data Science interns 1. Dig deeper into data, understand characteristics of data, evaluate alternate models and validate hypothesis through theoretical and empirical approaches. 2. Collaborate with product development, customer success, risk modeling and engineering teams in Business Units to understand their requirements challenges and develop robust solutions 3. Stay current with the latest research and technology ideas; share knowledge by clearly articulating results and ideas to key decision makers.
","PROJECT-1: -
","PROJECT-1: -
",
